timestamp,temperature,humidity,motion,ldr,outTemperature,outHumidity,outLdr
2025-12-01 16:39:59.219539,26.2,44.0,1,349,13.9,74.1,139
2025-12-01 16:40:09.249822,26.2,44.0,1,351,13.9,74.0,107
2025-12-01 16:40:19.279792,26.2,44.0,1,345,13.9,74.0,155
2025-12-01 16:40:29.309957,26.2,44.0,1,345,13.9,74.0,130
2025-12-01 16:40:50.046641,26.2,44.0,1,346,13.9,74.1,151
2025-12-01 16:40:59.400539,26.2,44.0,1,346,13.9,74.2,145
2025-12-01 16:41:09.430681,26.2,44.0,1,346,13.9,74.2,116
2025-12-01 16:41:19.460821,26.2,44.0,1,347,13.9,74.2,146
2025-12-01 16:41:29.489894,26.2,44.0,1,351,13.9,74.1,71
2025-12-01 16:41:39.521094,26.2,44.0,1,348,13.9,73.9,179
2025-12-01 16:41:49.551213,26.2,44.0,1,349,13.9,73.9,157
2025-12-01 16:41:59.581460,26.2,44.0,1,350,13.8,73.9,133
2025-12-01 16:42:09.611531,26.2,44.0,1,352,13.9,73.9,134
2025-12-01 16:42:19.641914,26.2,44.0,1,350,13.9,74.1,150
2025-12-01 16:42:29.671949,26.2,44.0,1,351,13.8,74.3,142
2025-12-01 16:42:39.702095,26.2,44.0,1,347,13.8,74.3,130
2025-12-01 16:42:49.732437,26.2,44.0,1,351,13.8,74.3,157
2025-12-01 16:42:59.762313,26.2,44.0,1,345,13.8,74.1,145
2025-12-01 16:43:09.792477,26.2,44.0,1,350,13.8,74.1,161
2025-12-01 16:43:19.822821,26.2,44.0,1,347,13.8,74.1,143
2025-12-01 16:43:29.852801,26.2,44.0,1,351,13.8,74.1,151
2025-12-01 16:43:39.882948,26.2,44.0,1,343,13.8,74.2,146
2025-12-01 16:43:49.913290,26.2,44.0,1,346,13.8,74.3,144
2025-12-01 16:43:59.943256,26.2,44.0,1,349,13.8,74.2,144
2025-12-01 16:44:09.973438,26.2,44.0,1,345,13.8,74.2,171
2025-12-01 16:44:20.003865,26.2,44.0,1,347,13.8,74.2,156
2025-12-01 16:44:30.033781,26.2,44.0,1,350,13.8,74.1,155
2025-12-01 16:44:40.063858,26.2,44.0,1,342,13.7,74.1,151
2025-12-01 17:09:49.760064,26.7,44.0,1,353,13.4,75.4,291
2025-12-01 17:09:59.034523,26.7,44.0,1,337,13.4,75.4,295
2025-12-01 17:10:09.065862,26.7,44.0,1,346,13.4,75.4,322
2025-12-01 17:10:19.096841,26.7,44.0,1,350,13.4,75.4,293
2025-12-01 17:10:29.128097,26.7,44.0,1,347,13.4,75.5,297
2025-12-01 17:10:39.159319,26.7,44.0,1,350,13.4,75.5,299
2025-12-01 17:10:49.190406,26.7,45.0,1,350,13.4,75.5,311
2025-12-01 17:10:59.221540,26.7,45.0,1,351,13.4,75.5,319
2025-12-01 17:11:09.252754,26.7,44.0,1,352,13.4,75.4,319
2025-12-01 17:11:19.283796,26.7,44.0,1,350,13.4,75.4,342
2025-12-01 17:11:29.314919,26.7,44.0,1,346,13.4,75.4,323
2025-12-01 17:11:39.345175,27.1,44.0,1,348,13.4,75.4,323
2025-12-01 17:11:49.375323,27.1,44.0,1,348,13.4,75.5,330
2025-12-01 17:11:59.405488,27.1,44.0,1,346,13.4,75.5,343
2025-12-01 17:12:09.435628,27.1,44.0,1,348,13.4,75.6,371
2025-12-01 17:12:19.465731,27.1,44.0,1,347,13.4,75.6,355
2025-12-01 17:12:29.495905,27.1,44.0,1,349,13.4,75.6,357
