timestamp,temperature,humidity,motion,ldr,outTemperature,outHumidity,outLdr
2025-12-13 00:00:03.433408,22.6,39.0,0,4095,12.1,81.0,3984
2025-12-13 00:00:13.464608,22.6,39.0,0,4095,12.1,81.1,3871
2025-12-13 00:00:23.495726,22.6,39.0,0,4095,12.1,81.0,3975
2025-12-13 00:00:33.526929,22.6,39.0,0,4095,12.1,81.1,3934
2025-12-13 00:00:43.558176,22.6,39.0,0,4095,12.1,81.1,3965
2025-12-13 00:00:53.589175,22.6,39.0,0,4095,12.1,81.0,3962
2025-12-13 00:01:03.620353,22.6,39.0,0,4095,12.1,81.0,3955
2025-12-13 00:01:13.651599,22.6,39.0,0,4095,12.1,81.1,3920
2025-12-13 00:01:23.682781,22.6,39.0,0,4095,12.1,81.1,3998
2025-12-13 00:01:33.713935,22.6,39.0,0,4095,12.1,81.1,3979
2025-12-13 00:01:43.745077,22.6,39.0,0,4095,12.1,81.1,3989
2025-12-13 00:01:53.776253,22.6,39.0,0,4095,12.1,81.1,3973
2025-12-13 00:02:03.807284,22.6,39.0,0,4095,12.1,81.2,4045
2025-12-13 00:02:13.838393,22.6,39.0,0,4095,12.1,81.2,3934
2025-12-13 00:02:23.869702,22.6,39.0,0,4095,12.1,81.1,3965
2025-12-13 00:02:33.900731,22.6,39.0,0,4095,12.1,81.2,3970
2025-12-13 00:02:43.931890,22.6,39.0,0,4095,12.1,81.2,3935
2025-12-13 00:02:53.963281,22.6,39.0,0,4095,12.1,81.3,3965
2025-12-13 00:03:03.994317,22.6,39.0,0,4095,12.1,81.3,3997
2025-12-13 00:03:14.025478,22.6,39.0,0,4095,12.1,81.4,3987
2025-12-13 00:03:24.056680,22.6,39.0,0,4095,12.1,81.4,3986
2025-12-13 00:03:34.087769,22.6,39.0,0,4095,12.1,81.4,3965
2025-12-13 00:03:44.118929,22.6,39.0,0,4095,12.1,81.4,3943
2025-12-13 00:03:54.150092,22.6,39.0,0,4095,12.1,81.4,3950
2025-12-13 00:04:04.181284,22.6,39.0,0,4095,12.1,81.4,4025
2025-12-13 00:04:14.212425,22.6,39.0,0,4095,12.1,81.4,4000
2025-12-13 00:04:24.243584,22.6,39.0,0,4095,12.1,81.4,3937
2025-12-13 00:04:34.274871,22.6,39.0,0,4095,12.1,81.5,3898
2025-12-13 00:04:44.306007,22.6,39.0,0,4095,12.1,81.5,3966
2025-12-13 00:04:54.337173,22.6,39.0,0,4095,12.1,81.5,3982
2025-12-13 00:05:04.368370,22.6,39.0,0,4095,12.1,81.5,3984
2025-12-13 00:05:14.399460,22.6,39.0,0,4095,12.1,81.5,3973
2025-12-13 00:05:24.430536,22.6,39.0,0,4095,12.1,81.4,3942
2025-12-13 00:05:34.461779,22.6,39.0,0,4095,12.1,81.3,3917
2025-12-13 00:05:44.492866,22.6,39.0,0,4095,12.1,81.3,3970
2025-12-13 00:05:54.524031,22.6,39.0,0,4095,12.1,81.4,3952
2025-12-13 00:06:04.555185,22.6,39.0,0,4095,12.0,81.4,3954
2025-12-13 00:06:14.586318,22.6,39.0,0,4095,12.1,81.4,4010
2025-12-13 00:06:24.617475,22.6,39.0,0,4095,12.0,81.5,4000
2025-12-13 00:06:34.648589,22.6,39.0,0,4095,12.0,81.6,3991
2025-12-13 00:06:44.679744,22.6,39.0,0,4095,12.0,81.6,3971
2025-12-13 00:06:54.710951,22.6,39.0,0,4095,12.0,81.8,3963
2025-12-13 00:07:04.742106,22.6,39.0,0,4095,12.0,81.8,3943
2025-12-13 00:07:14.773276,22.6,39.0,0,4095,12.0,81.8,3926
2025-12-13 00:07:24.804467,22.6,39.0,0,4095,12.0,81.9,4017
2025-12-13 00:07:34.835626,22.6,39.0,0,4095,12.0,81.9,3975
2025-12-13 00:07:44.866874,22.6,39.0,0,4095,12.0,81.9,3898
2025-12-13 00:07:54.897877,22.6,39.0,0,4095,12.0,81.8,3931
2025-12-13 00:08:04.929077,22.6,39.0,0,4095,12.0,81.8,3899
2025-12-13 00:08:14.960282,22.6,39.0,0,4095,12.0,81.8,4032
2025-12-13 00:08:24.991420,22.6,39.0,0,4095,12.0,81.9,4012
2025-12-13 00:08:35.022581,22.6,39.0,0,4095,12.0,82.0,3923
2025-12-13 00:08:45.053782,22.6,39.0,0,4095,12.0,81.9,3958
2025-12-13 00:08:55.084929,22.6,39.0,0,4095,12.0,81.9,3954
2025-12-13 00:09:05.116087,22.6,39.0,0,4095,12.0,81.9,3984
2025-12-13 00:09:15.147247,22.6,39.0,0,4095,12.0,81.9,4035
2025-12-13 00:09:25.178379,22.6,39.0,0,4095,12.0,81.9,3888
2025-12-13 00:09:35.209526,22.6,39.0,0,4095,12.0,81.9,3977
2025-12-13 00:09:45.240697,22.6,39.0,0,4095,12.0,81.9,3975
